Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/input_I agree with the terms o""))",Chrome 71.0.3578.98,,2018-12-17 10:31:14,2018-12-17 10:31:14,0.102s,PASSED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Shopping Cart/button_Checkout""))",Chrome 71.0.3578.98,,2018-12-17 10:31:14,2018-12-17 10:31:15,0.868s,PASSED
delay(5),Chrome 71.0.3578.98,,2018-12-17 10:31:15,2018-12-17 10:31:20,5.002s,PASSED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Company_BillingNewAddres""), Company)",Chrome 71.0.3578.98,,2018-12-17 10:31:20,2018-12-17 10:31:51,31.026s,FAILED
"selectOptionByLabel(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/select_Select countryUnited St""), ""India"", false)",Chrome 71.0.3578.98,,2018-12-17 10:31:51,2018-12-17 10:32:22,31.084s,FAILED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_City_BillingNewAddress.C""), City)",Chrome 71.0.3578.98,,2018-12-17 10:32:22,2018-12-17 10:32:53,30.975s,FAILED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Address 1_BillingNewAddr""), Address_1)",Chrome 71.0.3578.98,,2018-12-17 10:32:53,2018-12-17 10:33:24,30.985s,FAILED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Address 2_BillingNewAddr""), Address_2)",Chrome 71.0.3578.98,,2018-12-17 10:33:24,2018-12-17 10:33:55,30.970s,FAILED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Zip  postal code_Billing""), Zip_postal_code_1)",Chrome 71.0.3578.98,,2018-12-17 10:33:55,2018-12-17 10:34:26,30.987s,FAILED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Phone number_BillingNewA""), Phone_number)",Chrome 71.0.3578.98,,2018-12-17 10:34:26,2018-12-17 10:34:57,30.967s,FAILED
"setText(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input_Fax number_BillingNewAdd""), Fax_number)",Chrome 71.0.3578.98,,2018-12-17 10:34:57,2018-12-17 10:35:31,34.024s,FAILED
"click(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input__button-1 new-address-ne""))",Chrome 71.0.3578.98,,2018-12-17 10:35:31,2018-12-17 10:35:43,12.097s,FAILED
delay(5),Chrome 71.0.3578.98,,2018-12-17 10:35:43,2018-12-17 10:35:48,5.001s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/End To End Senario/Page_Demo Web Shop. Checkout/input__button-1 Custom""), 10)",Chrome 71.0.3578.98,,2018-12-17 10:35:48,2018-12-17 10:36:00,12.054s,FAILED
driver = getWebDriver(),Chrome 71.0.3578.98,,2018-12-17 10:36:00,2018-12-17 10:36:00,0.011s,PASSED
"elem = driver.findElement(By.xpath(""(//input[@type = 'button' and @class = 'button-1 new-address-next-step-button' and @title = 'Continue' and @value = 'Continue'])[2]""))",Chrome 71.0.3578.98,,2018-12-17 10:36:00,2018-12-17 10:36:06,6.047s,FAILED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:36:06,2018-12-17 10:36:06,0.005s,PASSED
Start listener action : sampleAfterTestCase,Chrome 71.0.3578.98,,2018-12-17 10:36:06,2018-12-17 10:36:06,0.003s,PASSED
